state,district,floor-num,type,property-type,transaction-date,lot-size,bldg-size,size,report-date,price,ppm,address,scheme,tenure-type,tenure-period,bedroom-num
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,5/5/2004,60,60,60,31/3/2011,42000,700,"D-13-21,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,22/8/2000,60,60,60,1/4/2011,42000,700,"A-6-29,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,26/4/2004,60,60,60,8/4/2011,42000,700,"D-10-37,JLN BDR SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,23/9/2004,60,60,60,8/4/2011,42000,700,"D-01-14,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,15/1/2004,60,60,60,8/4/2011,42000,700,"D-05-14,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,5/5/2004,60,60,60,11/4/2011,42000,700,"D-10-22,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,6/9/2000,60,60,60,15/4/2011,42000,700,"A-1-09,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,18/5/2000,60,60,60,15/4/2011,42000,700,"B-07-36,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,31/10/2002,60,60,60,20/4/2011,42000,700,"C-15-01,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,14/6/2001,60,60,60,22/4/2011,42000,700,"A-10-22,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/6/2002,60,60,60,22/4/2011,42000,700,"C-08-16,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/6/2002,60,60,60,27/4/2011,42000,700,"C-07-27,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,27/1/2004,60,60,60,28/4/2011,42000,700,"D-13-28,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,5/5/2004,60,60,60,28/4/2011,42000,700,"D-16-21,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,25/5/2004,60,60,60,28/4/2011,42000,700,"D-10-2,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,5/6/2002,60,60,60,4/5/2011,42000,700,"C-16-08,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,17/1/2001,60,60,60,30/5/2011,42000,700,"A-14-09,JLN SRI PERMAISURI 1,BANDAR SRI PERMAISU ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,26/4/2004,60,60,60,31/5/2011,42000,700,"D-9-31,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,23/6/2003,60,60,60,6/6/2011,42000,700,"C-03-15,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,18/8/2000,60,60,60,6/6/2011,42000,700,"B-04-40,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,27/1/2004,60,60,60,7/6/2011,42000,700,"D-14-36,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,6/6/2002,60,60,60,16/6/2011,42000,700,"C-06-19,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,18/8/2000,60,60,60,17/6/2011,42000,700,"B-11-16, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,17/1/2001,60,60,60,20/6/2011,42000,700,"A-04-02,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,18/8/2000,60,60,60,22/6/2011,42000,700,"B-8-24,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,22/8/2000,60,60,60,24/6/2011,42000,700,"A-01-37,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/6/2002,60,60,60,5/7/2011,42000,700,"C-08-08,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/6/2002,60,60,60,5/7/2011,42000,700,"C-7-18,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,27/1/2004,60,60,60,6/7/2011,42000,700,"D-10-11,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,10/6/2002,60,60,60,8/7/2011,42000,700,"C-7-13, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,10/6/2002,60,60,60,11/7/2011,42000,700,"C-7-4,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,21/12/2004,60,60,60,15/7/2011,42000,700,"D-03-24,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/6/2002,60,60,60,15/7/2011,42000,700,"C-08-23,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,10/6/2002,60,60,60,15/7/2011,42000,700,"C-08-19, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,18/8/2000,60,60,60,15/7/2011,42000,700,"B-12-22,JLN BDR SRI DAMANSARA ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,6/6/2002,60,60,60,15/7/2011,42000,700,"C-5-37,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,9/4/2003,60,60,60,15/7/2011,42000,700,"C-14-39,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/6/2002,60,60,60,15/7/2011,42000,700,"C-7-10,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,27/6/2002,60,60,60,19/7/2011,42000,700,"C-15-30,JLN BDR SRI DAMANSARA ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,27/6/2002,60,60,60,19/7/2011,42000,700,"C-16-19,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,23/6/2004,60,60,60,22/7/2011,42000,700,"D-14-18,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,26/6/2001,60,60,60,28/7/2011,42000,700,"A-05-37,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,6/9/2000,60,60,60,1/8/2011,42000,700,"A-6-21,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,21/8/2000,60,60,60,1/8/2011,42000,700,"A-12-10,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,16/9/2000,60,60,60,1/8/2011,42000,700,"A-6-05,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,9/1/2001,60,60,60,2/8/2011,42000,700,"B-15-09,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,1/9/2010,60,60,60,2/8/2011,42000,700,"D-2-28,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,21/8/2000,60,60,60,3/8/2011,42000,700,"A-11-15,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,22/8/2000,60,60,60,3/8/2011,42000,700,"A-7-29,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,21/8/2000,60,60,60,3/8/2011,42000,700,"B-9-2,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,25/8/2000,60,60,60,4/8/2011,42000,700,"A-1-16,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,22/8/2000,60,60,60,4/8/2011,42000,700,"A-9-34,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,,flat,Low-Cost Flat,6/3/2003,60,60,60,5/8/2011,42000,700,"C-5-36, ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,21/6/2001,60,60,60,9/8/2011,42000,700,"B-4-22,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,21/8/2000,60,60,60,9/8/2011,42000,700,"A-04-07,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,14/6/2001,60,60,60,9/8/2011,42000,700,"A-13-31,JLN BDR SRI PERMAISURI ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,22/8/2000,60,60,60,16/8/2011,42000,700,"A-17-29,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,10/12/2004,60,60,60,19/8/2011,42000,700,"C-01-27,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,19/6/2001,60,60,60,22/8/2011,42000,700,"A-03-14,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,28/8/2000,60,60,60,12/9/2011,42000,700,"B-04-01,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,5/6/2002,60,60,60,14/9/2011,42000,700,"C-13-20,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,27/1/2004,60,60,60,14/9/2011,42000,700,"C-13-20,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,5/9/2006,60,60,60,14/9/2011,42000,700,"C-8-7,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,5/6/2002,60,60,60,15/9/2011,42000,700,"C-04-06,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Kuala Lumpur,18,flat,Low-Cost Flat,6/6/2002,60,60,60,19/9/2011,42000,700,"C-01-34,JLN SRI PERMAISURI 1 ",SRI PENARA ,Pajakan,99,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,25/7/2011,97,97,97,30/9/2011,345000,3557,"E-16-4,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,17/1/2011,98,98,98,16/6/2011,330000,3367,"B-17-5,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,18/4/2011,98,98,98,17/6/2011,330000,3367,"A-21-4,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,24/12/2010,102,102,102,22/7/2011,328000,3216,"D-21-1,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,28/1/2011,98,98,98,30/6/2011,328000,3347,"E-11-5,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,28/4/2011,98,98,98,12/7/2011,315000,3214,"C-22-5,(P:D-22-07),JALAN PUTRAMAS 1, OFF JLN KUCHI",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,3/5/2011,102,102,102,14/9/2011,310000,3039,"E-19-9 (P: F-19-1),JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,14/4/2011,98,98,98,25/5/2011,310000,3163,"A-5-4,JLN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,14/4/2011,102,102,102,8/9/2011,302000,2961,"E-23A-10,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,27/12/2010,102,102,102,15/4/2011,298000,2922,"C-20-10,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,22/3/2011,102,102,102,8/7/2011,296000,2902,"C-23-2,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,13/5/2011,0,102,102,13/9/2011,295000,2892,"B-5-2,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,8/6/2011,102,102,102,26/7/2011,295000,2892,"E-19-9 (P: F-19-1),JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,7/2/2011,102,102,102,27/4/2011,290000,2843,"D-15-2,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,15/6/2011,97,97,97,29/9/2011,288000,2969,"A-A3-6,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,15/10/2010,102,102,102,5/1/2011,285000,2794,"D-13A-10,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,17/12/2010,98,98,98,16/3/2011,285000,2908,"C-20-4,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,27/9/2010,102,102,102,28/2/2011,280000,2745,"E-11-1 (P: F-11-1),JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,21/4/2011,102,102,102,2/8/2011,280000,2745,"B-8-10,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,20/10/2010,98,98,98,23/2/2011,280000,2857,"C-20-5(P: D-22-07),JALAN PUTRAMAS 1, OFF JLN KUCHI",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,17/1/2011,102,102,102,13/9/2011,275000,2696,"E-8-1 (P: F-8-3A),JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,10/1/2011,98,98,98,12/5/2011,275000,2806,"D-13A-5,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,7/9/2010,102,102,102,14/1/2011,272000,2667,"D-11-02,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,4/11/2010,98,98,98,25/5/2011,270000,2755,"D-06-07,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,13/12/2010,98,98,98,30/6/2011,270000,2755,"C-13A-06,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,4/10/2010,102,102,102,28/1/2011,268000,2627,"C-21-9,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,23/11/2010,102,102,102,21/4/2011,268000,2627,"E-6-3,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,10/1/2011,98,98,98,8/6/2011,268000,2735,"B-6-5,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,25,condo,Condominium/Apartment,17/6/2010,102,102,102,18/2/2011,265000,2598,"D-25-10,OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,4/5/2011,102,102,102,30/6/2011,265000,2598,"E-19-10,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,15/8/2010,98,98,98,22/12/2010,265000,2704,"A-19-6,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,25,condo,Condominium/Apartment,30/7/2007,120,120,120,2/6/2011,260000,2167,"A1-23-03A,JALAN PUTAMAS ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,23/8/2010,102,102,102,28/2/2011,260000,2549,"C-23A-2,JLN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,6/10/2010,102,102,102,7/3/2011,260000,2549,"C-9-9,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,2/12/2010,102,102,102,6/7/2011,260000,2549,"D-13A-3,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,25,condo,Condominium/Apartment,16/7/2010,98,98,98,4/1/2011,260000,2653,"D-16-6,OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,30/12/2010,102,102,102,29/4/2011,255000,2500,"A-8-2,JLN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,23/11/2010,102,102,102,11/7/2011,251000,2461,"E-23-3,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,19/5/2010,0,102,102,21/3/2011,250000,2451,"D-11-1,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,10/12/2010,102,102,102,18/1/2011,250000,2451,"E-G-5,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,17/9/2010,102,102,102,27/1/2011,250000,2451,"A-G-2,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,3/11/2010,102,102,102,14/3/2011,250000,2451,"A-13-9,(P:A-13-1),JLN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,24/9/2010,102,102,102,12/4/2011,250000,2451,"C-23-07,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,29/12/2009,102,102,102,14/4/2011,250000,2451,"E-2-2,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,28/10/2010,98,98,98,7/3/2011,250000,2551,"A-15-8,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,4/5/2011,98,98,98,15/7/2011,249000,2541,"A-9-8,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,26/8/2010,102,102,102,22/2/2011,248000,2431,"A-9-10,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,13/10/2010,98,98,98,1/3/2011,240000,2449,"D-23A-4 (P: E-23A-6),JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,20/8/2010,102,102,102,22/12/2010,238000,2333,"A-18-2,JLN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,12/8/2010,102,102,102,12/5/2011,230000,2255,"D-G-1,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,24/2/2010,98,98,98,7/1/2011,230000,2347,"A-22-5,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,14/10/2010,98,98,98,16/6/2011,230000,2347,"B-3-8,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,8/2/2011,98,98,98,7/7/2011,230000,2347,"A-17-5,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,25,condo,Condominium/Apartment,12/11/2009,102,102,102,8/4/2011,225000,2206,"C-13A-9,OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,30/5/2005,97,97,97,27/9/2011,219000,2258,"E-9-8,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,30/5/2011,97,97,97,14/9/2011,205000,2113,"E-19-9,JALAN PUTRAMAS 1, OFF JLN KUCHING ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,22/10/2010,102,102,102,18/1/2011,200000,1961,"D-2-3,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,28/7/2010,98,98,98,19/1/2011,185000,1888,"C-16-5,JALAN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,26,condo,Condominium/Apartment,25/6/2010,102,102,102,23/5/2011,150000,1471,"E-7-9,JLN PUTRAMAS 1 ",SRI PUTRAMAS ,Kekal,,3
Kuala Lumpur,Mukim Batu,36,condo,Condominium/Apartment,14/6/2011,0,112,112,29/9/2011,460000,4107,"A2-27-3A,JALAN PUTRAMAS ",SRI PUTRAMAS II ,Kekal,,4
Kuala Lumpur,Mukim Batu,38,condo,Condominium/Apartment,31/5/2011,109,109,109,9/8/2011,450000,4128,"B2-23-1,SRI PUTRAMAS II ",SRI PUTRAMAS II ,Kekal,,4
Kuala Lumpur,Mukim Batu,34,condo,Condominium/Apartment,1/8/2011,129,129,129,29/9/2011,448000,3473,"B1-11-03,SRI PUTRAMAS II ",SRI PUTRAMAS II ,Kekal,,4
Kuala Lumpur,Mukim Batu,35,condo,Condominium/Apartment,30/12/2010,119,119,119,6/6/2011,440000,3697,"B2-25-3A,JLN PUTRAMAS ",SRI PUTRAMAS II ,Kekal,,3
